날짜,PM10,PM2.5,오 존,이산화질소,일산화탄소,아황산가스,평균기온(°C),평균 풍속(m/s),평균 상대습도(%),평균 현지기압(hPa)
2024-01-26,27,17,0.0218,0.0227,0.43,0.0024,2.6,2.8,38.5,1017.8
2024-01-27,36,27,0.0218,0.024,0.5,0.0022,4.3,2.6,44.8,1016.2
2024-01-28,29,23,0.0302,0.0163,0.47,0.0023,4.2,3.7,39,1017
2024-01-29,38,26,0.0213,0.0266,0.47,0.0023,4.7,2.5,44.1,1019.8
2024-01-30,38,27,0.0241,0.0261,0.53,0.0024,7,1.4,58.4,1019.3
2024-01-31,33,27,0.0164,0.0371,0.54,0.0029,9.8,1.7,76.4,1014
2024-02-01,37,30,0.0257,0.0199,0.5,0.0026,7.6,3.1,76.8,1014.4
2024-02-02,12,8,0.0317,0.0101,0.38,0.0026,6.2,3.2,75.4,1017.7
2024-02-03,13,8,0.0338,0.0092,0.37,0.0028,6.7,3.2,75,1017.8
2024-02-04,11,8,0.0362,0.0061,0.35,0.0026,7.7,3.4,79,1015.4
2024-02-05,9,6,0.0398,0.0048,0.33,0.002,6.4,4.9,83,1009.3
2024-02-06,15,11,0.0263,0.0152,0.4,0.0021,5.1,2.5,69.9,1014.5
2024-02-07,17,14,0.028,0.0139,0.4,0.0024,5,2.4,58.9,1012.4
2024-02-08,25,19,0.0238,0.0234,0.47,0.0023,5.5,1.9,56.9,1010.9
2024-02-09,35,30,0.0291,0.0187,0.48,0.0027,6.2,2.5,50.4,1011.1
2024-02-10,27,22,0.0419,0.0117,0.44,0.0024,5.1,2.9,42.9,1013.7
2024-02-11,56,48,0.0453,0.0097,0.57,0.0024,5.4,3.2,40.8,1014.3
2024-02-12,41,34,0.0381,0.0142,0.47,0.0022,6.5,3.6,46.4,1020.8
2024-02-13,40,24,0.0374,0.0183,0.42,0.0023,11.9,5.7,60.6,1018.3
2024-02-14,27,16,0.0256,0.0204,0.37,0.0022,14.1,4.3,86.5,1014
2024-02-15,18,11,0.0248,0.0197,0.4,0.0022,12.3,4.1,75.1,1008
2024-02-16,16,8,0.0339,0.0099,0.37,0.0021,6.4,3.1,54.6,1015.1
2024-02-17,24,12,0.0229,0.0278,0.45,0.0023,8.2,2.5,60.8,1013.4
2024-02-18,27,18,0.017,0.0284,0.47,0.0033,11.1,1.5,79.8,1011.8
2024-02-19,24,16,0.0253,0.0188,0.42,0.0025,16,4.7,86,1002.9
2024-02-20,17,10,0.0326,0.0077,0.39,0.0027,9,4.4,83.4,1012.9
2024-02-21,8,5,0.0361,0.0057,0.35,0.0024,6.7,5.2,85.9,1011.1
2024-02-22,8,5,0.0369,0.0051,0.33,0.0021,4.5,4.9,78.1,1015.2
2024-02-23,12,7,0.0373,0.0053,0.33,0.002,4.3,4.2,66.4,1019.2
2024-02-24,17,10,0.0355,0.007,0.34,0.0024,4.9,3.6,64,1018.5
2024-02-25,9,7,0.0343,0.0049,0.35,0.002,6.7,2.8,71.9,1012.2
2024-02-26,11,7,0.0347,0.0077,0.36,0.0021,6.3,3,61.6,1017.3
2024-02-27,25,13,0.0387,0.0078,0.35,0.0021,4.8,3.9,54.9,1021.3
2024-02-28,21,10,0.0415,0.0086,0.36,0.002,7.6,3.2,56.1,1019.3
2024-02-29,15,9,0.0329,0.0121,0.39,0.0024,6,3.5,77.6,1011.6
2024-03-01,27,16,0.0351,0.0088,0.38,0.002,2.7,3.6,39,1010.2
2024-03-02,26,12,0.0373,0.0082,0.36,0.0021,1,4.5,37.8,1012.5
2024-03-03,51,34,0.0425,0.0138,0.5,0.0029,6.9,4.8,54.6,1010.3
2024-03-04,69,43,0.0456,0.0176,0.51,0.0024,9.9,3,51,1012.1
2024-03-05,18,12,0.0468,0.007,0.39,0.0021,7.9,4.2,86.5,1003.7
2024-03-06,14,10,0.0416,0.006,0.38,0.002,7.9,4.3,67.1,1006.1
2024-03-07,21,13,0.0372,0.0107,0.4,0.0022,7.4,3.2,60.6,1007.3
2024-03-08,33,20,0.0398,0.0123,0.42,0.0021,5.9,3.4,33,1007.3
2024-03-09,32,19,0.0369,0.0152,0.44,0.0023,4.3,2.9,42.4,1014.3
2024-03-10,27,18,0.039,0.0154,0.44,0.0022,7.7,3.4,41.4,1018.5
2024-03-11,28,17,0.0328,0.0247,0.46,0.0025,9.1,2.5,61.9,1012
2024-03-12,22,18,0.0307,0.0162,0.45,0.0019,8,2.4,74,1005.4
2024-03-13,36,25,0.0342,0.0216,0.52,0.0022,8.6,3.5,58.5,1011.2
2024-03-14,45,28,0.0474,0.0226,0.49,0.0026,10.7,3,37,1012.1
2024-03-15,40,23,0.042,0.0262,0.49,0.0026,13.3,4.4,32.1,1013.6
2024-03-16,43,20,0.0509,0.0173,0.45,0.0024,14.8,3.5,42,1012.1
2024-03-17,42,14,0.0449,0.0124,0.44,0.002,14.8,4,49.6,1005.2
2024-03-18,44,10,0.042,0.0083,0.39,0.002,10.1,3.1,50.4,1012.4
2024-03-19,61,15,0.0402,0.0153,0.43,0.003,11,6.1,44.9,1006.6
2024-03-20,28,15,0.0414,0.0082,0.4,0.0017,7.5,3.9,35,1009.2
2024-03-21,28,16,0.0379,0.0145,0.41,0.0021,7,3.2,41.9,1009.6
2024-03-22,24,10,0.0385,0.0152,0.42,0.002,11.6,4.5,62.5,1008
2024-03-23,48,18,0.0459,0.013,0.42,0.0021,16.1,5.2,73.6,1005.6
2024-03-24,22,10,0.0483,0.0065,0.41,0.0024,11.3,4.2,77.5,1008.7
2024-03-25,19,8,0.0441,0.0075,0.4,0.0022,10.5,4.2,82.4,1006.5
2024-03-26,6,3,0.0421,0.0058,0.37,0.0018,8.8,3.8,75.4,1008.3
2024-03-27,13,6,0.0295,0.018,0.43,0.0023,10.1,2,66.3,1014.8
2024-03-28,10,4,0.0253,0.0167,0.4,0.002,11.8,3.1,87.4,1000.6
2024-03-29,79,20,0.0372,0.0142,0.47,0.002,12.9,5.8,69.6,999.5
2024-03-30,75,25,0.0423,0.0175,0.5,0.0019,13.7,3.8,57.9,1003.3
2024-03-31,63,22,0.0455,0.0104,0.5,0.0024,13.1,2.2,74.8,1002.8
2024-04-01,52,22,0.0364,0.0233,0.53,0.0025,14.6,2.8,55.3,1005.2
2024-04-02,44,17,0.0257,0.0335,0.48,0.0024,15.9,2.1,59.6,1005.8
2024-04-03,9,5,0.0353,0.0092,0.44,0.0018,13,3.2,93,997.7
2024-04-04,32,14,0.0414,0.0075,0.44,0.002,13.2,3.2,62.1,1006.7
2024-04-05,36,15,0.0434,0.0076,0.37,0.0021,13.5,3,60.8,1010.7
2024-04-06,41,19,0.0297,0.0279,0.43,0.0025,14.3,2.2,65.9,1009.5
2024-04-07,51,30,0.0397,0.0212,0.5,0.0027,17.1,2,53.5,1008.1
2024-04-08,55,28,0.0406,0.0261,0.5,0.0031,17.3,1.3,45.3,1006.5
2024-04-09,36,12,0.0421,0.0076,0.32,0.0022,13.5,4,54.4,1012.7
2024-04-10,22,4,0.0368,0.0078,0.3,0.0024,12.3,2.7,61.5,1017.1
2024-04-11,30,11,0.025,0.0246,0.39,0.0022,14.6,2.5,71.3,1013.2
2024-04-12,30,16,0.0206,0.0287,0.47,0.0023,16.8,1.7,66.8,1009.5
2024-04-13,28,13,0.0159,0.0323,0.52,0.0022,17.9,1.5,63.4,1009.1
2024-04-14,23,13,0.0367,0.0173,0.48,0.0021,18.6,1.6,62.3,1010
2024-04-15,20,9,0.0322,0.017,0.43,0.002,16.3,2,86.9,1004.1
2024-04-16,38,16,0.0245,0.0244,0.48,0.0021,17.4,3.6,74.5,1002.5
2024-04-17,228,45,0.0381,0.0173,0.48,0.0023,17.1,2.5,53.1,1002.4
2024-04-18,319,67,0.034,0.0142,0.49,0.003,17.1,2.2,58.4,1001.3
2024-04-19,245,56,0.0366,0.0269,0.48,0.0024,17.9,3.2,59.1,1003.7
2024-04-20,83,27,0.0483,0.0117,0.39,0.0017,15.5,3.3,83.9,1002.2
2024-04-21,9,5,0.0441,0.0067,0.36,0.0015,15.8,3.1,87.6,1001.2
2024-04-22,23,9,0.0453,0.007,0.37,0.0016,15.3,3.6,74.4,1004.4
2024-04-23,27,11,0.0429,0.0075,0.36,0.0018,14.7,3.8,73,1002.6
2024-04-24,18,7,0.0288,0.0164,0.41,0.0016,15.2,3,74,999.2
2024-04-25,26,10,0.0434,0.0182,0.43,0.0018,17.1,3.6,59.9,1001.5
2024-04-26,36,15,0.0199,0.0408,0.48,0.0022,16.5,2.8,75.9,1001.6
2024-04-27,42,26,0.0418,0.0322,0.57,0.0023,18.1,2,68.8,1001.9
2024-04-28,37,24,0.0441,0.0195,0.48,0.0021,18.7,2.3,70.8,1005.2
2024-04-29,23,14,0.0526,0.0079,0.41,0.0018,14.6,3.8,88.1,999.9
2024-04-30,18,11,0.0428,0.014,0.45,0.0018,16.3,2.6,82.4,998.2
2024-05-01,22,11,0.0495,0.0071,0.36,0.0019,14.1,3.7,64.3,1003.7
2024-05-02,16,6,0.0473,0.0076,0.35,0.0018,14.7,2.5,63.1,1009.8
2024-05-03,20,8,0.029,0.0213,0.39,0.0019,17,2.1,63.5,1009.7
2024-05-04,21,13,0.0336,0.0195,0.41,0.002,19.2,1.6,65.9,1008.9
2024-05-05,20,9,0.0331,0.0123,0.36,0.0019,18.3,2.4,84.4,1005.2
2024-05-06,19,8,0.0455,0.0086,0.43,0.0017,18.3,5.9,80.5,999.6
2024-05-07,26,16,0.0398,0.0121,0.45,0.0018,14.9,4.2,80.1,1002.7
2024-05-08,15,5,0.0383,0.0072,0.34,0.0017,13.4,3.1,70.5,1008.4
2024-05-09,23,9,0.0211,0.0199,0.39,0.0018,15.7,3.6,65.4,1009.6
2024-05-10,24,11,0.0488,0.0184,0.37,0.0019,19,4.5,52.5,1009.9
2024-05-11,23,9,0.0452,0.0101,0.33,0.0017,18.8,6.5,83.3,1006.4
2024-05-12,30,10,0.0382,0.0117,0.39,0.0018,18.8,3.3,76.8,1000.2
2024-05-13,59,15,0.0451,0.0101,0.39,0.0018,17.9,2.2,56.5,1005.2
2024-05-14,35,14,0.0418,0.0225,0.41,0.0018,19,2.9,52.5,1006.8
2024-05-15,34,15,0.0505,0.0182,0.4,0.002,18.8,4.1,62.5,1001.3
2024-05-16,19,3,0.0464,0.0096,0.36,0.0017,16.9,5,46.1,999.8
2024-05-17,35,12,0.0507,0.0216,0.42,0.0021,18.9,5.5,55.5,1006.7
2024-05-18,26,9,0.0421,0.0197,0.37,0.0021,20.1,3.8,61.9,1008.2
2024-05-19,27,16,0.0467,0.0312,0.47,0.003,20.4,2.7,58.9,1005.6
2024-05-20,33,19,0.0485,0.0187,0.45,0.002,21,2.5,61.5,1006.1
2024-05-21,28,14,0.0435,0.009,0.37,0.0021,18.3,3.2,69.3,1010.8
2024-05-22,21,10,0.037,0.0155,0.38,0.0023,18.9,2.5,66.5,1007.4
2024-05-23,46,28,0.0497,0.0262,0.5,0.0023,22.6,3.5,62.5,1001.1
2024-05-24,35,18,0.045,0.0133,0.41,0.0021,21,2.9,61,1003.9
2024-05-25,15,4,0.0424,0.007,0.34,0.002,19.2,3.3,56.5,1008.2
2024-05-26,26,12,0.0409,0.0071,0.36,0.0023,19.8,4.5,80.3,1000.1
2024-05-27,20,6,0.0365,0.015,0.37,0.0017,22.1,3.7,62.9,993.7
2024-05-28,19,6,0.0439,0.0071,0.33,0.0017,20.3,3.3,50.1,996.4
2024-05-29,23,10,0.037,0.0198,0.36,0.002,19.1,3,58,1004.3
2024-05-30,20,10,0.0172,0.0316,0.36,0.002,19.8,1.8,62.3,1002.9
2024-05-31,24,14,0.0426,0.0223,0.34,0.0021,20.3,3.6,68.3,1000.6
2024-06-01,28,15,0.0573,0.0118,0.34,0.0019,21.4,2.6,63.1,1000.8
2024-06-02,23,13,0.0461,0.0069,0.31,0.0018,19.6,2.6,73,1001.7
2024-06-03,12,5,0.0397,0.0062,0.27,0.0018,18.6,2.6,69.5,1003.2
2024-06-04,13,7,0.0423,0.0057,0.28,0.0017,18.8,2.7,67.4,1007.5
2024-06-05,13,7,0.0419,0.008,0.3,0.002,19.6,2.3,69.8,1010.4
2024-06-06,17,7,0.0388,0.01,0.32,0.0019,20.3,1.9,75.8,1008.6
2024-06-07,27,15,0.0324,0.0215,0.38,0.0024,21.8,2.4,61.8,1005.7
2024-06-08,16,11,0.0368,0.0111,0.33,0.0019,19.8,1.9,83.5,1002.2
2024-06-09,8,8,0.0367,0.0078,0.31,0.0017,20.2,1.7,92,999.4
2024-06-10,35,22,0.0415,0.0165,0.41,0.0018,21.5,3.4,82.1,999.5
2024-06-11,48,24,0.0445,0.0264,0.45,0.0021,22.7,3.8,69.6,998.7
2024-06-12,40,18,0.0377,0.0235,0.45,0.0023,23.8,3.5,64.6,996.7
2024-06-13,47,33,0.0588,0.0232,0.54,0.0022,24.9,2.4,70.8,996
2024-06-14,35,26,0.0243,0.0259,0.41,0.0021,24.6,2.4,65.4,997.4
2024-06-15,32,23,0.0344,0.0172,0.42,0.0021,25.8,2.9,68.6,994.7
2024-06-16,24,16,0.0366,0.0147,0.4,0.0018,24.8,2.8,74.5,997
2024-06-17,32,19,0.0317,0.0272,0.45,0.0022,23.8,2.6,63.5,999.1
2024-06-18,33,18,0.0532,0.0236,0.46,0.0021,25,3.3,57.9,997.5
2024-06-19,38,20,0.0405,0.0303,0.45,0.002,25.1,3.3,66.9,1000.2
2024-06-20,24,13,0.0338,0.0205,0.39,0.0019,22.9,2.5,78,997.4
2024-06-21,15,7,0.0366,0.0134,0.36,0.0019,24,2.9,78.6,995.3
2024-06-22,9,3,0.0246,0.0141,0.35,0.0018,23.1,4,92.3,991.8
2024-06-23,19,9,0.0331,0.0189,0.48,0.0018,24.1,4.1,84.6,990.8
2024-06-24,24,12,0.0312,0.0203,0.44,0.0018,23.4,4.2,84.4,996.2
2024-06-25,49,18,0.0324,0.021,0.43,0.002,23.2,2.8,62.5,1001.8
2024-06-26,27,16,0.0525,0.0194,0.44,0.0021,23.5,2,58,1006.6
2024-06-27,31,18,0.0311,0.0332,0.47,0.0023,21.8,1.6,71,1003.8
2024-06-28,18,13,0.0319,0.0198,0.41,0.0018,23.5,2.9,79.8,999.6
2024-06-29,12,5,0.0283,0.0137,0.34,0.0017,23.1,4.7,89.4,998.3
2024-06-30,16,3,0.0134,0.0114,0.3,0.0017,23.5,8.5,92.4,992.6
2024-07-01,23,12,0.0194,0.0268,0.42,0.0018,24.2,3.4,85.5,995.6
2024-07-02,14,5,0.0119,0.0192,0.36,0.0017,23.6,4.3,96.1,999.3
2024-07-03,19,4,0.0139,0.0135,0.31,0.0017,25.2,7.5,87.6,1001.6
2024-07-04,21,12,0.0282,0.022,0.41,0.0018,25.8,5.4,83,1000.3
2024-07-05,15,7,0.0234,0.0194,0.32,0.0017,24.6,4.6,86.6,997.1
2024-07-06,18,6,0.0168,0.0137,0.3,0.0018,24.9,5.9,89,998.7
2024-07-07,16,6,0.0152,0.0111,0.3,0.0018,25.8,5.4,86,998.3
2024-07-08,14,5,0.0118,0.0138,0.3,0.0018,25.1,5.4,91,997
2024-07-09,23,9,0.013,0.0216,0.33,0.0018,25.2,4,91.1,997.7
2024-07-10,12,3,0.0198,0.0141,0.33,0.0018,23.5,5.9,91,993.2
2024-07-11,16,8,0.0176,0.0237,0.4,0.0019,22.7,1.9,88.4,994
2024-07-12,30,18,0.0251,0.0297,0.44,0.0019,24.1,3.1,85,994.3
2024-07-13,20,13,0.0287,0.02,0.43,0.0019,24.5,1.9,82.5,998.6
2024-07-14,8,4,0.0332,0.011,0.37,0.0018,22.8,2,94.3,1002.1
2024-07-15,11,6,0.0334,0.0105,0.39,0.0016,23.9,2.2,89.4,1004
2024-07-16,7,1,0.0177,0.0193,0.37,0.0013,23.3,2.2,95,1004.3
2024-07-17,12,3,0.0078,0.0133,0.31,0.0014,25.6,5.1,91.5,1002.8
2024-07-18,17,3,0.0136,0.0085,0.29,0.0013,25.5,7.2,92.8,998.3
2024-07-19,16,6,0.0262,0.0202,0.35,0.0014,25.2,4.1,86.3,998.3
2024-07-20,15,3,0.0225,0.0142,0.32,0.0014,27.2,5.3,82.9,1001
2024-07-21,11,2,0.0185,0.0107,0.3,0.0013,28.2,5.1,78.8,1000.7
2024-07-22,12,0,0.0104,0.0118,0.3,0.0014,28,5.3,84.6,1000.3
2024-07-23,12,1,0.0108,0.0095,0.28,0.0014,28.3,5.8,83.8,998.3
2024-07-24,9,1,0.01,0.0122,0.31,0.0014,24.8,4,92.1,998.1
2024-07-25,19,5,0.0131,0.0114,0.33,0.0018,28.2,2.6,84.6,999.4
2024-07-26,18,7,0.0178,0.0095,0.34,0.0019,28.8,2.6,80.4,1004.1
2024-07-27,20,2,0.0136,0.0052,0.31,0.0019,28.8,5.1,84.4,1008.4
2024-07-28,16,2,0.0126,0.0056,0.3,0.0015,29.2,5.4,79.9,1006.2
2024-07-29,18,4,0.0192,0.0123,0.33,0.0017,29.1,5.7,76.6,1001.1
2024-07-30,20,6,0.0183,0.0183,0.37,0.002,29.4,3.9,73.5,998.5
2024-07-31,18,5,0.025,0.0123,0.34,0.0017,29.7,3.9,73.3,998.3
2024-08-01,14,2,0.0174,0.0122,0.32,0.0017,29.6,4.6,77.8,997.1
2024-08-02,20,5,0.026,0.0119,0.35,0.0017,29.9,4.6,78.6,996.6
2024-08-03,33,19,0.0369,0.0198,0.45,0.002,30.5,2.5,76.4,998.5
2024-08-04,24,14,0.0353,0.0087,0.42,0.0017,30.2,2.2,76.4,999.8
2024-08-05,20,8,0.0266,0.0085,0.4,0.0025,29.7,2.4,74.5,999.9
2024-08-06,16,5,0.021,0.0082,0.37,0.0015,29.4,2.4,76.4,999.1
2024-08-07,24,11,0.0182,0.0145,0.43,0.0015,29.4,2.6,78.5,997.7
2024-08-08,32,19,0.0253,0.0166,0.53,0.0016,29.6,2.5,74.1,995.7
2024-08-09,22,10,0.0243,0.0108,0.45,0.0016,29.6,2.3,74.9,995.7
2024-08-10,15,7,0.0235,0.0072,0.4,0.0016,29.4,2.5,73.4,995.7
2024-08-11,14,4,0.0289,0.0057,0.41,0.0015,28.7,2.7,72.5,995.3
2024-08-12,14,4,0.0273,0.0065,0.39,0.0016,28.7,3,69.9,996.6
2024-08-13,14,4,0.0242,0.0074,0.37,0.0017,28.7,3,70.5,999.4
2024-08-14,12,3,0.0189,0.0086,0.34,0.0016,29.3,3,70.5,999.5
2024-08-15,9,1,0.0199,0.0075,0.33,0.0016,29.5,2.8,70.9,999.2
2024-08-16,11,1,0.024,0.0084,0.35,0.0016,29.6,2.8,68,1000.1
2024-08-17,14,2,0.0265,0.0074,0.37,0.0016,29.3,2.7,71.5,1002
2024-08-18,12,2,0.0269,0.0071,0.35,0.0015,29.1,2.8,69.5,1001.5
2024-08-19,16,4,0.0317,0.0084,0.35,0.0016,29.6,2.5,76.5,1000.5
2024-08-20,17,3,0.0153,0.0088,0.31,0.0016,28.1,5.4,84.4,1002.1
2024-08-21,14,1,0.0179,0.0092,0.32,0.0015,28.3,5.5,87.8,1002
2024-08-22,16,1,0.0158,0.0088,0.31,0.0015,29.1,6.5,83.9,999.2
2024-08-23,25,11,0.0487,0.0149,0.46,0.0021,29.3,3.7,76,1000.2
2024-08-24,42,28,0.0504,0.0136,0.52,0.002,29.5,3.4,74.5,1001.5
2024-08-25,48,36,0.0652,0.0095,0.58,0.0026,29.1,2.2,76,1000.4
2024-08-26,30,21,0.0476,0.0056,0.42,0.0024,29.1,2.1,78,998.3
2024-08-27,14,4,0.0368,0.0048,0.35,0.0023,28.2,3.1,75,997.1
2024-08-28,12,4,0.0425,0.0039,0.35,0.0023,26.9,3.8,79.1,998.2
2024-08-29,13,1,0.0259,0.0019,0.3,0.0018,28.5,4.6,75.1,993.6
2024-08-30,13,2,0.0269,0.0042,0.35,0.0017,29.1,3.6,68.4,993.5
2024-08-31,17,7,0.0393,0.0068,0.41,0.0018,27.7,2.9,68.1,997.9
2024-09-01,17,3,0.0416,0.0052,0.38,0.0021,27.6,2.8,71,999.1
2024-09-02,29,14,0.0473,0.0092,0.46,0.0022,27.3,2.4,75.9,1000.4
2024-09-03,17,5,0.0401,0.0048,0.39,0.002,25.6,3.2,71.1,1003.3
2024-09-04,11,1,0.0395,0.0035,0.36,0.0017,26.2,3.1,67.1,1001.5
2024-09-05,19,5,0.0357,0.0161,0.4,0.002,27.5,2.9,67.8,999.5
2024-09-06,24,12,0.0353,0.0121,0.46,0.0022,27.9,2.6,74,1002.6
2024-09-07,25,13,0.0295,0.0105,0.41,0.003,27.8,2.7,76.8,1005.1
2024-09-08,26,17,0.0331,0.0073,0.39,0.0021,28.7,2.4,76.4,
2024-09-09,13,4,0.038,0.0042,0.4,0.0019,28.5,2.9,73,
2024-09-10,14,5,0.0345,0.0056,0.38,0.0022,29.4,2.5,69.9,
2024-09-11,15,4,0.0172,0.0122,0.37,0.0019,28.5,1.8,82.3,
2024-09-12,20,11,0.0297,0.0078,0.41,0.0037,29,2,78.8,1007.3
2024-09-13,15,5,0.0267,0.0065,0.33,0.0017,29.3,1.8,77.5,1002.1
2024-09-14,11,1,0.0268,0.0042,0.32,0.0017,29.5,1.7,75,998.8
2024-09-15,11,4,0.0293,0.0036,0.35,0.0026,28.8,3,76.8,1002
2024-09-16,7,3,0.0271,0.0033,0.36,0.0025,27.7,2.9,80.4,1007.5
2024-09-17,11,1,0.0277,0.0031,0.34,0.0022,29.7,2.2,79.3,1007.1
2024-09-18,12,1,0.0281,0.0034,0.33,0.0018,29.9,2.1,72.6,1006.6
2024-09-19,17,5,0.0354,0.006,0.34,0.0023,30.1,1.7,74.3,1006.8
2024-09-20,16,3,0.0096,0.0098,0.33,0.0023,27.8,3.9,86,1004
2024-09-21,3,0,0.0248,0.0051,0.35,0.0017,22.4,4.1,93.4,998.5
2024-09-22,4,1,0.0308,0.0021,0.35,0.0019,21.6,3.2,83.1,1003.1
2024-09-23,10,2,0.0367,0.0049,0.34,0.0023,21.3,4.1,62,1009.2
2024-09-24,12,2,0.0343,0.0061,0.36,0.0024,22.4,3.6,69.8,1007.7
2024-09-25,10,1,0.0353,0.0054,0.34,0.0019,24,3.1,68.4,1006.3
2024-09-26,10,3,0.0351,0.0079,0.36,0.002,25.4,2.6,70.5,1005
2024-09-27,14,6,0.0356,0.0068,0.37,0.0023,25.2,2.7,75,1004.7
2024-09-28,14,4,0.04,0.0037,0.35,0.0021,24.3,3.4,74.3,1009
2024-09-29,13,3,0.0451,0.003,0.35,0.0022,23.2,3.5,64.6,1011.3
2024-09-30,14,2,0.041,0.0047,0.36,0.0019,24,2.6,72.3,1007.4
2024-10-01,20,7,0.0326,0.0145,0.4,0.002,23.7,3.4,65.4,1002.4
2024-10-02,12,4,0.0395,0.0064,0.35,0.0019,19.3,4,42.1,1007.7
2024-10-03,8,3,0.0357,0.0038,0.34,0.0018,17.7,4.2,76.5,1010.6
2024-10-04,10,3,0.0382,0.0052,0.35,0.0018,19,3.1,69.5,1014.8
2024-10-05,10,1,0.0442,0.0045,0.34,0.0019,21.1,3.3,62.6,1013.6
2024-10-06,8,2,0.0382,0.006,0.37,0.0022,19.6,2.7,79.5,1010.8
2024-10-07,10,5,0.0255,0.0107,0.38,0.0017,17.3,2.8,86.4,1008.2
2024-10-08,16,8,0.0341,0.0092,0.4,0.0021,19.5,2.2,74.5,1007.4
2024-10-09,14,5,0.0405,0.0053,0.37,0.0024,19.3,3.6,66.4,1007.8
2024-10-10,14,6,0.0416,0.0069,0.36,0.0021,19.8,2.7,63.9,1006.6
2024-10-11,15,7,0.0332,0.0133,0.41,0.0019,20.8,1.6,66.4,1009.9
2024-10-12,16,9,0.0408,0.012,0.41,0.002,21.1,1.8,65.4,1014.2
2024-10-13,11,4,0.0404,0.0053,0.36,0.0018,21.5,2.8,67.9,1014.6
2024-10-14,17,6,0.0367,0.0093,0.37,0.002,21.8,2.2,81,1011.1
2024-10-15,15,8,0.0222,0.0188,0.41,0.0018,21.8,3,92.4,1009.2
2024-10-16,23,10,0.0354,0.0081,0.4,0.0019,21.9,2.8,71.3,1013.2
2024-10-17,25,9,0.0389,0.0056,0.37,0.0021,21,3,74.1,1013.7
2024-10-18,22,8,0.0328,0.0076,0.37,0.002,22.9,4.3,85.8,1006.9
2024-10-19,12,5,0.0281,0.0066,0.37,0.002,20.1,4.1,81.3,1008.9
2024-10-20,17,4,0.0363,0.0026,0.35,0.0021,15.7,4.7,60.1,1020.4
2024-10-21,20,5,0.0339,0.0063,0.37,0.0018,19.8,2.8,73.3,1014.9
2024-10-22,11,3,0.0249,0.0125,0.41,0.0017,20.2,3.2,94.4,1006.6
2024-10-23,12,4,0.0321,0.0093,0.41,0.0016,18,4.4,58.5,1006.6
2024-10-24,17,8,0.0339,0.0116,0.4,0.002,16.3,2.7,64.8,1012.1
2024-10-25,14,4,0.0397,0.0061,0.39,0.0022,19,3.7,69.8,1015.7
2024-10-26,14,5,0.0412,0.0049,0.36,0.0021,19.4,3.1,66.4,1012.4
2024-10-27,13,6,0.0264,0.0114,0.4,0.0017,17.4,2.2,76.3,1006
2024-10-28,19,12,0.0292,0.0083,0.41,0.0016,17,3.2,75.6,1006.2
2024-10-29,14,4,0.0359,0.0064,0.37,0.0025,17.3,3.3,67.8,1009.8
2024-10-30,14,6,0.0339,0.0123,0.45,0.0019,17.9,2.4,64.5,1013.3
2024-10-31,19,9,0.0409,0.0085,0.43,0.0022,18.5,2.9,65.8,1014.2
2024-11-01,9,4,0.0313,0.011,0.43,0.0018,15.5,2.8,88.8,1010.8
2024-11-02,12,5,0.042,0.0041,0.4,0.0017,17.8,4,79.1,1007.6
2024-11-03,21,8,0.0374,0.0078,0.44,0.0018,17.7,2.7,63.9,1014.1
2024-11-04,24,12,0.0244,0.0224,0.55,0.0022,18,2.9,67,1011.4
2024-11-05,28,14,0.0294,0.0156,0.47,0.0018,14.7,2.7,57.8,1010.2
2024-11-06,15,6,0.0342,0.0089,0.41,0.0016,11.8,3.4,30.5,1015.4
2024-11-07,18,6,0.0261,0.0139,0.43,0.0017,15,2.1,57.6,1020.1
2024-11-08,16,5,0.0271,0.0132,0.42,0.0016,16,2.1,65.4,1019.3
2024-11-09,12,5,0.0305,0.0108,0.42,0.0019,17,2.8,61.6,1017.3
2024-11-10,14,6,0.0258,0.0138,0.46,0.0022,16.8,2.3,68,1013.2
2024-11-11,13,6,0.0268,0.0133,0.44,0.0017,17.3,2.1,66.8,1011
2024-11-12,23,13,0.0269,0.0207,0.51,0.0018,17.2,2.7,56.6,1010
2024-11-13,27,7,0.0396,0.0079,0.43,0.002,16.6,3.1,59.6,1014
2024-11-14,24,11,0.036,0.0103,0.43,0.0022,17,2.5,63,1012.6
2024-11-15,29,16,0.0272,0.0175,0.5,0.0025,17.2,2.1,71.8,1010.4
2024-11-16,19,7,0.0355,0.0117,0.41,0.0019,19.1,2.6,71.1,1008.1
2024-11-17,17,9,0.0298,0.0103,0.46,0.0018,15.1,3.4,50.5,1009.9
2024-11-18,15,7,0.0315,0.0076,0.4,0.0018,8.5,4.8,38.4,1019.8
2024-11-19,9,3,0.0337,0.0079,0.4,0.0019,10.6,3.3,61.5,1020.4
2024-11-20,19,11,0.0256,0.0181,0.45,0.0021,11.5,2.4,53.4,1014.2
2024-11-21,37,21,0.0289,0.0189,0.52,0.0018,12.5,3.3,54.4,1011.6
2024-11-22,33,19,0.0319,0.0156,0.49,0.0019,11.2,2.8,45.3,1012.7
2024-11-23,15,6,0.032,0.0067,0.41,0.0022,10.9,3.3,56.9,1017.7
2024-11-24,8,3,0.0296,0.0087,0.42,0.0018,11.5,2.6,63.9,1020.3
2024-11-25,13,5,0.024,0.0157,0.44,0.0019,13.3,2.4,61.4,1017.2
