,날짜,PM10,PM2.5,오 존,이산화질소,일산화탄소,아황산가스,평균기온(°C),평균 풍속(m/s),평균 상대습도(%),평균 현지기압(hPa),PM10_MA7,PM10_MA30,PM10lag,Autumn,Spring,Summer,Winter
854,2022-05-04,0.35106382978723405,0.38636363636363635,0.6507936507936508,0.5260663507109006,0.5555555555555556,0.2666666666666667,0.5578635014836796,0.5294117647058824,0.5130434782608695,0.65625,0.16797312430011194,0.33266832917705735,0.2446808510638298,0,1,0,0
855,2022-05-05,0.2127659574468085,0.3181818181818182,0.6666666666666667,0.31279620853080575,0.33333333333333337,0.3333333333333333,0.6083086053412463,0.4558823529411765,0.6149068322981366,0.6490384615384635,0.12653975363941766,0.3261845386533666,0.35106382978723405,0,1,0,0
856,2022-05-06,0.2872340425531915,0.4090909090909091,0.31746031746031744,0.6208530805687205,0.33333333333333337,0.39999999999999997,0.658753709198813,0.27941176470588236,0.577639751552795,0.5769230769230766,0.1466965285554311,0.32219451371571073,0.2127659574468085,0,1,0,0
857,2022-05-07,0.2978723404255319,0.38636363636363635,0.5873015873015873,0.2417061611374408,0.33333333333333337,0.39999999999999997,0.658753709198813,0.41176470588235303,0.5639751552795031,0.57451923076923,0.1646136618141097,0.3117206982543641,0.2872340425531915,0,1,0,0
858,2022-05-08,0.1595744680851064,0.1590909090909091,0.6825396825396826,0.07582938388625593,0.11111111111111105,0.2,0.5548961424332345,0.38235294117647056,0.5093167701863354,0.6346153846153868,0.15117581187010073,0.3017456359102244,0.2978723404255319,0,1,0,0
859,2022-05-09,0.12765957446808512,0.13636363636363635,0.6190476190476191,0.1469194312796209,0.33333333333333337,0.39999999999999997,0.5608308605341248,0.32352941176470584,0.426086956521739,0.6105769230769234,0.1298992161254199,0.2872817955112219,0.1595744680851064,0,1,0,0
860,2022-05-10,0.12765957446808512,0.13636363636363635,0.6825396825396826,0.1232227488151659,0.11111111111111105,0.39999999999999997,0.5727002967359052,0.32352941176470584,0.5217391304347826,0.58173076923077,0.11758118701007836,0.2812967581047382,0.12765957446808512,0,1,0,0
861,2022-05-11,0.2021276595744681,0.34090909090909094,0.6587301587301587,0.36018957345971575,0.33333333333333337,0.5,0.6379821958456974,0.11764705882352941,0.7006211180124223,0.5408653846153868,0.10190369540873456,0.26932668329177056,0.12765957446808512,0,1,0,0
862,2022-05-12,0.2978723404255319,0.4545454545454546,0.6349206349206349,0.26540284360189575,0.5555555555555556,0.6000000000000001,0.6557863501483681,0.16176470588235295,0.7565217391304347,0.4495192307692335,0.11086226203807387,0.2728179551122194,0.2021276595744681,0,1,0,0
863,2022-05-13,0.2765957446808511,0.4545454545454546,0.5079365079365079,0.2417061611374408,0.33333333333333337,0.39999999999999997,0.5845697329376854,0.16176470588235295,0.7962732919254657,0.3725961538461533,0.10974244120940646,0.27630922693266835,0.2978723404255319,0,1,0,0
864,2022-05-14,0.32978723404255317,0.38636363636363635,0.5555555555555556,0.28909952606635075,0.33333333333333337,0.3,0.6290801186943621,0.32352941176470584,0.42111801242236013,0.43509615384615685,0.1131019036954087,0.286783042394015,0.2765957446808511,0,1,0,0
865,2022-05-15,0.19148936170212766,0.18181818181818182,0.6666666666666667,0.09952606635071093,0.33333333333333337,0.2,0.5756676557863503,0.3088235294117647,0.3739130434782608,0.49759615384615685,0.11646136618141095,0.2872817955112219,0.32978723404255317,0,1,0,0
866,2022-05-16,0.2765957446808511,0.25,0.6984126984126985,0.26540284360189575,0.33333333333333337,0.3,0.6053412462908013,0.4411764705882354,0.3093167701863353,0.4711538461538467,0.13213885778275472,0.2942643391521197,0.19148936170212766,0,1,0,0
867,2022-05-17,0.3723404255319149,0.4318181818181818,0.761904761904762,0.4549763033175357,0.33333333333333337,0.39999999999999997,0.6557863501483681,0.36764705882352944,0.3962732919254658,0.53125,0.15789473684210523,0.3002493765586035,0.2765957446808511,0,1,0,0
